Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Norway,Eliteserien,2024,30/06/2024,14:00,Viking,Rosenborg,4,2,H,1.65,4.57,4.68,1.66,4.57,4.75,1.63,4.32,4.51,,,
Norway,Eliteserien,2024,03/07/2024,18:00,Sandefjord,Tromso,1,2,A,2.25,3.52,3.28,2.39,3.55,3.28,2.22,3.4,3.13,,,
Norway,Eliteserien,2024,07/07/2024,13:30,Bodo/Glimt,Brann,5,1,H,1.86,3.97,4.07,1.92,4,4.1,1.82,3.84,3.89,,,
Norway,Eliteserien,2024,07/07/2024,16:00,HamKam,Tromso,0,0,D,2.36,3.35,3.21,2.38,3.52,3.21,2.28,3.32,3.04,,,
Norway,Eliteserien,2024,07/07/2024,16:00,Haugesund,Sarpsborg 08,1,2,A,2.63,3.44,2.76,2.65,3.6,2.85,2.5,3.4,2.69,,,
Norway,Eliteserien,2024,07/07/2024,16:00,KFUM Oslo,Viking,1,2,A,2.64,3.64,2.63,2.86,3.64,2.63,2.63,3.5,2.5,,,
Norway,Eliteserien,2024,07/07/2024,16:00,Molde,Lillestrom,3,0,H,1.48,5,6.23,1.5,5.1,6.5,1.43,4.81,6.16,,,
Norway,Eliteserien,2024,07/07/2024,18:15,Rosenborg,Odd,2,1,H,1.66,4.46,4.76,1.66,4.64,5,1.6,4.34,4.74,,,
Norway,Eliteserien,2024,08/07/2024,18:00,Kristiansund,Fredrikstad,3,1,H,4.82,3.87,1.75,5,4,1.83,4.52,3.71,1.74,,,
Norway,Eliteserien,2024,08/07/2024,18:00,Stromsgodset,Sandefjord,1,1,D,1.88,4.16,3.82,1.88,4.2,4.2,1.8,3.97,3.85,,,
Norway,Eliteserien,2024,12/07/2024,18:00,Sarpsborg 08,Rosenborg,4,1,H,2.34,4.02,2.81,2.38,4.23,2.85,2.28,3.93,2.71,2.4,4.1,2.92
Norway,Eliteserien,2024,13/07/2024,16:00,Fredrikstad,Molde,0,0,D,3.12,3.41,2.38,3.16,3.5,2.4,3,3.32,2.32,3.25,3.45,2.46
Norway,Eliteserien,2024,13/07/2024,16:00,Lillestrom,Stromsgodset,3,1,H,2.02,3.96,3.5,2.07,4,3.52,2.01,3.81,3.31,2.12,4,3.55
Norway,Eliteserien,2024,13/07/2024,16:00,Odd,HamKam,1,2,A,2.7,3.61,2.59,2.7,3.8,2.66,2.59,3.54,2.54,2.78,3.7,2.68
Norway,Eliteserien,2024,13/07/2024,16:00,Sandefjord,Bodo/Glimt,2,1,H,4.93,4.8,1.6,5.3,4.9,1.61,4.93,4.61,1.56,5.6,4.9,1.61
Norway,Eliteserien,2024,13/07/2024,16:00,Viking,Kristiansund,2,0,H,1.38,5.85,6.78,1.42,5.91,7,1.38,5.45,6.47,1.42,6,7.4
Norway,Eliteserien,2024,13/07/2024,18:15,Brann,Haugesund,1,1,D,1.3,6.05,9.35,1.36,6.1,9.6,1.3,5.73,8.63,1.34,6,10.5
Norway,Eliteserien,2024,13/07/2024,21:00,Tromso,KFUM Oslo,1,2,A,2.04,3.53,3.82,2.08,3.69,3.9,2,3.46,3.65,2.12,3.55,3.9
Norway,Eliteserien,2024,19/07/2024,18:00,Bodo/Glimt,Odd,3,1,H,1.18,8.59,13.57,1.21,8.59,17,1.17,7.8,13.22,1.2,8.8,17.5
Norway,Eliteserien,2024,20/07/2024,17:00,Sarpsborg 08,Brann,1,1,D,3.72,4.46,1.84,3.75,4.58,1.84,3.61,4.31,1.8,3.85,4.5,1.9
Norway,Eliteserien,2024,20/07/2024,19:15,Molde,KFUM Oslo,2,3,A,1.56,4.43,5.88,1.58,4.67,6,1.53,4.35,5.55,1.58,4.6,6.4
Norway,Eliteserien,2024,21/07/2024,13:30,Stromsgodset,Tromso,0,1,A,2.46,3.64,2.85,2.47,3.75,3.5,2.31,3.56,2.9,2.5,3.75,2.96
Norway,Eliteserien,2024,21/07/2024,16:00,HamKam,Fredrikstad,0,1,A,2.69,3.25,2.83,2.71,3.32,2.9,2.61,3.21,2.73,2.78,3.4,2.88
Norway,Eliteserien,2024,21/07/2024,16:00,Haugesund,Viking,1,0,H,3.57,3.76,2.05,3.75,3.85,2.11,3.44,3.66,2.01,3.7,3.8,2.1
Norway,Eliteserien,2024,27/07/2024,15:00,KFUM Oslo,Bodo/Glimt,1,1,D,4.6,4.22,1.72,4.9,4.3,1.75,4.39,4.08,1.7,5,4.3,1.75
Norway,Eliteserien,2024,27/07/2024,17:00,Fredrikstad,Rosenborg,2,2,D,1.94,3.63,4.08,1.98,3.7,4.11,1.92,3.53,3.88,2.02,3.7,4.2
Norway,Eliteserien,2024,28/07/2024,16:00,Lillestrom,Sarpsborg 08,2,2,D,1.83,4.22,3.98,1.91,4.22,4.02,1.8,4.07,3.84,1.88,4.2,4.1
Norway,Eliteserien,2024,28/07/2024,16:00,Odd,Stromsgodset,2,0,H,2.91,3.76,2.36,2.98,3.8,2.36,2.84,3.66,2.28,3,3.85,2.42
Norway,Eliteserien,2024,28/07/2024,16:00,Sandefjord,Haugesund,4,3,H,2.09,3.74,3.47,2.12,3.75,3.8,2.03,3.66,3.37,2.14,3.8,3.6
Norway,Eliteserien,2024,28/07/2024,16:00,Tromso,Kristiansund,0,0,D,1.51,4.64,6.2,1.61,4.65,6.25,1.53,4.32,5.64,1.55,4.8,6.4
Norway,Eliteserien,2024,28/07/2024,18:15,Viking,Molde,1,0,H,2.63,3.74,2.6,2.7,3.85,2.61,2.58,3.68,2.5,2.74,3.9,2.58
Norway,Eliteserien,2024,03/08/2024,17:00,Bodo/Glimt,Haugesund,4,2,H,1.24,7.62,11.98,1.25,8.02,12,1.21,7.13,10.73,1.21,8.6,16
Norway,Eliteserien,2024,04/08/2024,16:00,Fredrikstad,KFUM Oslo,0,0,D,2.34,3.33,3.27,2.4,3.45,3.45,2.29,3.27,3.11,2.4,3.4,3.4
Norway,Eliteserien,2024,04/08/2024,16:00,HamKam,Viking,3,3,D,2.97,3.74,2.33,2.97,3.75,2.47,2.79,3.6,2.34,2.94,3.8,2.48
Norway,Eliteserien,2024,04/08/2024,16:00,Kristiansund,Lillestrom,2,1,H,3.94,4.31,1.82,4,4.33,1.84,3.82,4.14,1.78,4.1,4.4,1.87
Norway,Eliteserien,2024,04/08/2024,16:00,Sarpsborg 08,Sandefjord,2,1,H,1.9,4.42,3.53,1.95,4.5,3.65,1.88,4.17,3.45,1.95,4.4,3.75
Norway,Eliteserien,2024,04/08/2024,16:00,Stromsgodset,Brann,2,3,A,2.5,4.01,2.6,2.53,4.11,2.6,2.44,3.9,2.53,2.6,4.1,2.66
Norway,Eliteserien,2024,04/08/2024,18:15,Rosenborg,Tromso,1,0,H,2.04,3.66,3.7,2.05,3.72,3.75,2,3.57,3.51,2.08,3.75,3.8
Norway,Eliteserien,2024,09/08/2024,18:00,Sandefjord,Stromsgodset,2,2,D,2.23,3.89,3.04,2.28,4,3.04,2.19,3.83,2.9,2.26,4,3.15
Norway,Eliteserien,2024,10/08/2024,15:00,Haugesund,HamKam,0,1,A,2.45,3.62,2.87,2.49,3.64,2.87,2.39,3.52,2.76,2.52,3.7,2.98
Norway,Eliteserien,2024,10/08/2024,17:00,Viking,Bodo/Glimt,1,1,D,2.8,3.93,2.37,2.8,4.05,2.47,2.67,3.79,2.35,2.9,3.95,2.46
Norway,Eliteserien,2024,11/08/2024,16:00,KFUM Oslo,Rosenborg,1,0,H,2.36,3.65,2.98,2.38,3.75,3.05,2.3,3.52,2.89,2.4,3.65,3.15
Norway,Eliteserien,2024,11/08/2024,16:00,Odd,Sarpsborg 08,1,1,D,2.77,3.79,2.44,2.77,4,2.54,2.68,3.68,2.38,2.9,3.8,2.52
Norway,Eliteserien,2024,11/08/2024,18:15,Lillestrom,Molde,1,2,A,2.55,3.61,2.75,2.87,3.9,2.75,2.49,3.53,2.65,2.66,3.7,2.8
Norway,Eliteserien,2024,14/08/2024,18:00,Fredrikstad,Haugesund,1,0,H,1.61,4.17,5.73,1.62,4.33,5.9,1.57,4.09,5.45,1.62,4.3,6.4
Norway,Eliteserien,2024,17/08/2024,17:00,Stromsgodset,Lillestrom,3,2,H,2.36,3.9,2.82,2.4,3.9,2.91,2.31,3.74,2.77,2.44,3.95,2.94
Norway,Eliteserien,2024,18/08/2024,13:30,Fredrikstad,Brann,0,4,A,3.06,3.5,2.38,3.12,3.5,2.5,2.95,3.36,2.36,3.1,3.55,2.44
Norway,Eliteserien,2024,18/08/2024,16:00,HamKam,Odd,1,0,H,1.78,3.99,4.52,1.8,4.05,4.52,1.75,3.83,4.34,1.83,3.95,4.8
Norway,Eliteserien,2024,18/08/2024,16:00,KFUM Oslo,Tromso,0,1,A,2.28,3.19,3.56,2.3,3.3,3.62,2.22,3.13,3.44,2.36,3.25,3.6
Norway,Eliteserien,2024,18/08/2024,16:00,Sarpsborg 08,Haugesund,2,2,D,1.73,4.27,4.47,1.75,4.33,4.51,1.7,4.17,4.28,1.76,4.4,4.7
Norway,Eliteserien,2024,18/08/2024,18:15,Rosenborg,Viking,2,1,H,2.45,3.64,2.86,2.51,3.8,2.86,2.39,3.57,2.76,2.48,3.8,2.98
Norway,Eliteserien,2024,21/08/2024,18:00,Rosenborg,Lillestrom,4,0,H,2,3.8,3.68,2.02,3.88,3.68,1.96,3.75,3.49,2.02,4,3.75
Norway,Eliteserien,2024,24/08/2024,15:00,Bodo/Glimt,Sarpsborg 08,6,0,H,1.29,6.42,9.24,1.35,6.5,10,1.28,6.02,8.84,1.31,6.6,10.5
Norway,Eliteserien,2024,25/08/2024,13:30,Lillestrom,Tromso,0,1,A,2.26,3.32,3.45,2.29,3.4,3.45,2.22,3.26,3.28,2.3,3.5,3.5
Norway,Eliteserien,2024,25/08/2024,16:00,Haugesund,Fredrikstad,1,0,H,2.94,3.3,2.57,3,3.35,2.57,2.87,3.21,2.48,2.98,3.4,2.64
Norway,Eliteserien,2024,25/08/2024,16:00,Molde,HamKam,3,0,H,1.41,5.31,7,1.45,5.31,7.5,1.4,4.94,6.75,1.45,5.4,7.6
Norway,Eliteserien,2024,25/08/2024,16:00,Sandefjord,Kristiansund,1,0,H,1.65,4.45,4.88,1.75,4.45,4.88,1.66,4.23,4.47,1.72,4.6,4.9
Norway,Eliteserien,2024,25/08/2024,16:00,Viking,Stromsgodset,5,2,H,1.66,4.61,4.59,1.7,4.61,4.75,1.65,4.4,4.37,1.69,4.8,4.8
Norway,Eliteserien,2024,25/08/2024,18:15,Odd,Rosenborg,1,3,A,4.01,4.02,1.86,4.25,4.02,1.88,3.93,3.87,1.81,4.3,4.1,1.9
Norway,Eliteserien,2024,30/08/2024,18:00,KFUM Oslo,Lillestrom,2,0,H,2.32,3.55,3.13,2.33,3.6,3.2,2.23,3.49,3.06,2.28,3.65,3.4
Norway,Eliteserien,2024,31/08/2024,17:00,Fredrikstad,Odd,2,0,H,1.6,4.12,5.86,1.6,4.3,6.2,1.56,4.08,5.67,1.62,4.2,6.6
Norway,Eliteserien,2024,01/09/2024,16:00,HamKam,Sandefjord,1,1,D,2.24,3.81,3.09,2.28,3.81,3.3,2.16,3.67,3.03,2.26,3.85,3.25
Norway,Eliteserien,2024,01/09/2024,16:00,Kristiansund,Haugesund,2,2,D,2.35,3.66,2.99,2.38,3.66,3,2.3,3.53,2.89,2.38,3.75,3.1
Norway,Eliteserien,2024,01/09/2024,16:00,Rosenborg,Molde,2,1,H,2.34,3.51,3.11,2.35,3.6,3.11,2.28,3.42,3,2.4,3.6,3.2
Norway,Eliteserien,2024,01/09/2024,16:00,Stromsgodset,Bodo/Glimt,0,1,A,4.18,4.46,1.75,4.4,4.5,1.75,4.13,4.3,1.69,4.4,4.6,1.77
Norway,Eliteserien,2024,01/09/2024,16:00,Tromso,Viking,2,2,D,2.76,3.6,2.54,2.76,3.6,2.55,2.67,3.46,2.49,2.86,3.65,2.64
Norway,Eliteserien,2024,01/09/2024,18:15,Brann,Sarpsborg 08,1,3,A,1.45,5.37,6.14,1.47,5.55,6.5,1.41,5.22,6.02,1.45,5.8,6.8
Norway,Eliteserien,2024,13/09/2024,18:00,Bodo/Glimt,HamKam,3,0,H,1.26,6.61,10.44,1.27,6.9,11,1.25,6.28,10,1.27,7.2,12.5
Norway,Eliteserien,2024,14/09/2024,15:00,Viking,KFUM Oslo,1,0,H,1.76,4.13,4.39,1.76,4.23,4.8,1.69,4.05,4.44,1.75,4.3,4.8
Norway,Eliteserien,2024,14/09/2024,17:00,Molde,Fredrikstad,6,1,H,1.6,4.19,5.72,1.62,4.2,5.8,1.59,4.02,5.47,1.62,4.3,6
Norway,Eliteserien,2024,15/09/2024,13:30,Odd,Tromso,1,0,H,3.23,3.31,2.37,3.23,3.5,2.38,3.09,3.31,2.3,3.35,3.4,2.42
Norway,Eliteserien,2024,15/09/2024,16:00,Haugesund,Stromsgodset,0,0,D,2.26,3.69,3.12,2.36,3.8,3.12,2.23,3.61,2.98,2.36,3.7,3.2
Norway,Eliteserien,2024,15/09/2024,16:00,Sandefjord,Brann,2,2,D,2.92,3.8,2.34,2.93,3.95,2.37,2.82,3.74,2.27,2.96,3.95,2.4
Norway,Eliteserien,2024,15/09/2024,16:00,Sarpsborg 08,Kristiansund,0,2,A,1.59,4.86,4.95,1.65,4.86,5.09,1.57,4.61,4.81,1.62,4.9,5.3
Norway,Eliteserien,2024,15/09/2024,18:15,Lillestrom,Rosenborg,1,1,D,2.98,3.62,2.37,3,3.71,2.4,2.88,3.56,2.31,3,3.75,2.44
Norway,Eliteserien,2024,18/09/2024,17:00,Kristiansund,Molde,0,4,A,5.8,4.6,1.56,6.03,4.75,1.6,5.56,4.49,1.52,6.4,4.8,1.56
Norway,Eliteserien,2024,18/09/2024,18:00,Brann,KFUM Oslo,2,0,H,1.68,3.97,5.26,1.7,4,5.6,1.65,3.84,5.06,1.72,4,5.7
Norway,Eliteserien,2024,21/09/2024,15:00,Stromsgodset,Sarpsborg 08,2,1,H,1.97,4,3.6,2.02,4.05,3.6,1.96,3.87,3.43,2.02,4.1,3.65
Norway,Eliteserien,2024,21/09/2024,17:00,HamKam,Lillestrom,5,0,H,2.32,3.47,3.19,2.42,3.67,3.2,2.27,3.44,3.04,2.36,3.65,3.2
Norway,Eliteserien,2024,22/09/2024,13:30,Brann,Bodo/Glimt,4,1,H,2.76,3.71,2.49,2.85,3.85,2.49,2.72,3.65,2.39,2.84,3.9,2.5
Norway,Eliteserien,2024,22/09/2024,16:00,Kristiansund,Odd,0,0,D,1.99,3.76,3.75,2.05,3.81,3.9,1.96,3.69,3.58,2.04,3.8,4
Norway,Eliteserien,2024,22/09/2024,16:00,Rosenborg,Haugesund,4,0,H,1.41,5.32,6.96,1.41,5.5,8.5,1.38,5.06,7.34,1.44,5.3,8.2
Norway,Eliteserien,2024,22/09/2024,16:00,Tromso,Sandefjord,3,0,H,1.76,4.04,4.55,1.8,4.09,4.71,1.72,3.9,4.45,1.78,4.1,4.9
Norway,Eliteserien,2024,22/09/2024,18:15,Fredrikstad,Viking,3,2,H,2.21,3.59,3.31,2.23,3.63,3.32,2.15,3.48,3.22,2.26,3.65,3.4
Norway,Eliteserien,2024,23/09/2024,18:00,KFUM Oslo,Molde,1,1,D,4.26,3.74,1.88,4.4,3.75,1.92,4.06,3.61,1.85,4.6,3.8,1.92
Norway,Eliteserien,2024,28/09/2024,13:00,Molde,Tromso,5,3,H,1.51,4.58,6.38,1.53,4.8,6.55,1.49,4.38,6.04,1.53,4.8,7
Norway,Eliteserien,2024,28/09/2024,17:00,Haugesund,Brann,0,1,A,4.01,3.94,1.88,4.2,4,1.9,3.9,3.82,1.84,4.3,4,1.88
Norway,Eliteserien,2024,28/09/2024,19:00,Sarpsborg 08,Fredrikstad,0,1,A,2.36,3.69,2.95,2.36,3.75,3,2.3,3.56,2.89,2.4,3.7,3.1
Norway,Eliteserien,2024,29/09/2024,13:30,Stromsgodset,HamKam,1,1,D,1.98,3.93,3.63,2.01,4.11,3.72,1.93,3.88,3.49,2.02,4,3.7
Norway,Eliteserien,2024,29/09/2024,16:00,Bodo/Glimt,Kristiansund,4,0,H,1.16,9.55,13.22,1.19,9.55,15,1.16,8.46,12.75,1.17,10.5,17
Norway,Eliteserien,2024,29/09/2024,16:00,Lillestrom,Viking,1,4,A,2.41,3.8,2.82,2.48,3.85,2.83,2.35,3.68,2.73,2.46,3.9,2.9
Norway,Eliteserien,2024,29/09/2024,16:00,Odd,KFUM Oslo,1,3,A,3.49,3.33,2.24,3.5,3.4,2.28,3.36,3.25,2.18,3.65,3.35,2.3
Norway,Eliteserien,2024,29/09/2024,18:15,Sandefjord,Rosenborg,0,1,A,3.31,3.96,2.09,3.7,4.02,2.09,3.23,3.89,2.01,3.45,4.1,2.12
